FC..class1.class2.	P.value
SLC20A1	0.266636642513989	0.004955
TACC2	0.232660756790275	0.004968
UQCRB	0.205392512989685	0.00501
CTGF	0.212880566344385	0.005092
VPS37A	0.204140716780225	0.005098
WRNIP1	0.210388864445403	0.005172
OSBPL2	0.243669080966863	0.005226
SEC24B	0.206643223983395	0.005232
SF3B6	0.202887833470143	0.005244
KIF2C	0.20163386116965	0.005333
MRE11A	0.202887833470143	0.005482
APP	0.200378797984026	0.005641
CMC1	0.204140716780225	0.005727
SPECC1L	0.20163386116965	0.005774
UBE2G2	0.200378797984026	0.005952
USP47	0.197865391353738	0.005953
AGO2	0.196607044094818	0.006011
CTR9	0.195347598322219	0.006271
ANTXR2	0.192825403552391	0.006323
MIA3	0.191562650700756	0.006719
CST3	0.190298791626595	0.0068
LEMD2	0.190298791626595	0.006802
PTBP3	0.187767747046025	0.007109
RAB1A	0.186500557644495	0.007244
NUP85	0.186500557644495	0.007274
UFL1	0.190298791626595	0.007384
PRC1	0.185232254230161	0.007429
ACAA1	0.183962834842595	0.007456
PPFIBP1	0.187767747046025	0.007461
CLTCL1	0.237563718317676	0.007731
MRPS7	0.18269229751619	0.007958
POR	0.181420640280142	0.007959
PSMB10	0.181420640280142	0.007961
PPIL1	0.18269229751619	0.007975
AP1B1	0.181420640280142	0.008043
SRPR	0.18269229751619	0.008071
MRPS17	0.185232254230161	0.008173
CD2BP2	0.180147861158429	0.008179
ESYT2	0.180147861158429	0.00819
RPS27L	0.181420640280142	0.008325
TOLLIP	0.181420640280142	0.008368
AP1G1	0.180147861158429	0.008395
HOOK3	0.177598929327733	0.008632
PARVA	0.177598929327733	0.008666
CTBP2	0.176322772640463	0.008734
PTCD3	0.176322772640463	0.009025
PPIL3	0.178873958169795	0.009073
INPP1	0.176322772640463	0.009197
CDK6	0.175045486110914	0.009298
MAP2K1	0.173767067736706	0.009463
UBR1	0.172487515510134	0.009624
UFC1	0.173767067736706	0.009674
RPS24	0.171206827418142	0.009793
EIF2B5	0.172487515510134	0.009827
MUT	0.175045486110914	0.009839
PTMA	0.171206827418142	0.009862
SUN2	0.258217389536018	0.009886
POLD3	0.171206827418142	0.009965
FAM136A	0.171206827418142	0.01013
ACBD5	0.169925001442312	0.01021
AIM1	0.169925001442312	0.01026
ACAD9	0.171206827418142	0.01033
CDC26	0.168642035558839	0.01042
PSMB9	0.168642035558839	0.01049
FAM21A;FAM21C	0.166072675946706	0.01084
OXA1L	0.166072675946706	0.01085
RTF1	0.16478627814334	0.01127
APPL2	0.16349873228288	0.01158
DYNC1LI2	0.160920188181103	0.01213
SEH1L	0.16349873228288	0.01224
PLXNA1	0.159629185821228	0.01256
PLS1	0.158337027167101	0.01286
CUL3	0.15704371014558	0.01306
SEC22B	0.155749232677945	0.01337
FNDC3B	0.154453592679872	0.01338
PMVK	0.186500557644495	0.01385
STXBP3	0.155749232677945	0.01389
FAF1	0.153156788061421	0.0141
PPP1R2;PPP1R2P3	0.153156788061421	0.01468
HAGH	0.153156788061421	0.01474
RPS6	0.151858816727005	0.01506
GALK1	0.153156788061421	0.0151
MRPL44	0.147957881387101	0.01534
NELFCD	0.202887833470143	0.01577
NCDN	0.151858816727005	0.01619
RAB5A	0.147957881387101	0.01635
CORO7	0.142740172116082	0.01744
RHOC	0.144046369616707	0.01761
NUP35	0.146655222119465	0.01788
CUL4A	0.140124223909071	0.01796
ZC3H18	0.141432790929296	0.01799
ZC3H11A	0.14535138557262	0.01846
TAP1	0.137503523749935	0.01879
HEBP2	0.137503523749935	0.01881
PLCG1	0.136191386287144	0.01907
BCAR3	0.137503523749935	0.0193
EXOSC7	0.140124223909071	0.01969
RNF20	0.134878054343112	0.01973
MRPS23	0.133563525741106	0.01993
PSMB2	0.133563525741106	0.02003
CHML	0.134878054343112	0.02029
DDX58	0.13224779829844	0.02031
DOHH	0.133563525741106	0.02057
TAX1BP1	0.13224779829844	0.02065
CSTF2	0.13224779829844	0.02081
SLAIN2	0.13224779829844	0.02133
ADIRF	0.130930869826449	0.02147
PEX6	0.130930869826449	0.02162
RRAS	0.13224779829844	0.02174
ERAP1	0.130930869826449	0.02216
CHD1	0.136191386287144	0.02234
CHMP4A	0.130930869826449	0.02241
PSIP1	0.12961273813047	0.02247
NUP107	0.133563525741106	0.0227
SMCHD1	0.128293401009818	0.02272
RUFY1	0.12565110166152	0.02295
SLC38A2	0.128293401009818	0.023
AURKB	0.134878054343112	0.02317
RPL22	0.128293401009818	0.02341
PRPSAP1	0.124328135002202	0.02363
PCBD1	0.16349873228288	0.02383
EIF3J	0.128293401009818	0.02391
ADAM9	0.124328135002202	0.02401
RABGAP1	0.12565110166152	0.02409
DUSP3	0.128293401009818	0.02427
C14orf142	0.12565110166152	0.02428
FRYL	0.124328135002202	0.02454
AHCTF1	0.12565110166152	0.02469
WFS1	0.162210036314307	0.02521
WIBG	0.124328135002202	0.02532
FIS1	0.12961273813047	0.02537
CPSF3	0.12300395405482	0.0261
IKBKG	0.12565110166152	0.02631
RAP1A	0.120351940365222	0.02664
GBP1	0.120351940365222	0.02675
MAPRE2	0.119024103142275	0.02685
UGCG	0.124328135002202	0.0269
SPINT2	0.119024103142275	0.02729
SPTLC2	0.149259365499623	0.02734
NT5DC1	0.120351940365222	0.02766
DDAH2	0.116364756691785	0.02804
ELP3	0.120351940365222	0.02804
PLAUR	0.11503324294624	0.02905
MARK2	0.117695042669755	0.02906
STK38	0.116364756691785	0.02923
BAP18	0.116364756691785	0.02926
CISD2	0.120351940365222	0.02998
MRPL48	0.133563525741106	0.03023
KIF13B	0.113700499164728	0.03026
TRIM21	0.14535138557262	0.03065
IFIT5	0.11503324294624	0.03098
ATPIF1	0.112366523072563	0.03119
RAB6A	0.112366523072563	0.03131
MVP	0.112366523072563	0.03144
STX7	0.111031312388744	0.03213
RAB9A	0.113700499164728	0.03225
HN1	0.112366523072563	0.03246
NDUFAF2	0.121678556588252	0.03362
PSMG1	0.113700499164728	0.03416
FN3KRP	0.113700499164728	0.03457
EXOSC8	0.111031312388744	0.03493
HN1L	0.111031312388744	0.03506
PLCB3	0.108357178090419	0.03518
PHYHD1	0.10969486482593	0.03541
ENOPH1	0.10701824988212	0.03576
ARMC10	0.10701824988212	0.0359
TGFBR2	0.10969486482593	0.03598
GOLGA3	0.108357178090419	0.03663
GABARAP	0.105678077894537	0.03676
WDFY1	0.10969486482593	0.03694
APLP2	0.104336659814736	0.03749
PLXNB2	0.105678077894537	0.03776
SP100	0.104336659814736	0.03777
NFIC	0.120351940365222	0.03842
WDR82	0.102993993323326	0.03858
USP15	0.104336659814736	0.03858
HSD17B12	0.102993993323326	0.03877
TOE1	0.137503523749935	0.0388
IFIT3	0.102993993323326	0.03885
RNF40	0.102993993323326	0.03894
COASY	0.102993993323326	0.039
MET	0.108357178090419	0.0392
ABCD3	0.102993993323326	0.03951
ZC3HAV1	0.102993993323326	0.03961
IGFBP7	0.104336659814736	0.03997
MRPL14	0.119024103142275	0.04009
NR3C1	0.104336659814736	0.04099
SNX2	0.100304905795685	0.04107
COPG2	0.102993993323326	0.04107
PPP2R5D	0.100304905795685	0.04179
SEPT10	0.100304905795685	0.04181
SMYD5	0.102993993323326	0.04204
FLOT1	0.100304905795685	0.04241
TAP2	0.0989584800881688	0.04281
TMF1	0.101650076094435	0.04302
OAS3	0.104336659814736	0.04318
TMEM109	0.101650076094435	0.04339
RPA2	0.0976107966264223	0.04366
SERPINB1	0.0976107966264223	0.0441
ACTR10	0.0976107966264223	0.04462
CCDC58	0.100304905795685	0.04628
BRD4	0.0962618530584035	0.0469
HLA-C	0.094911647025467	0.04699
ARPC5	0.0962618530584035	0.04784
ESF1	0.102993993323326	0.04809
PHF3	0.100304905795685	0.04918
ROCK2	0.0935601761623378	0.04924
SRP9	0.094911647025467	0.0494
