FC..class1.class2.	P.value
PDCD11	0.327687364176047	0.005316
RSL1D1	0.325386414659773	0.00552
METTL13	0.376290383337052	0.005541
BRI3BP	0.356143810225275	0.005573
CHMP4A	0.629473196786949	0.005586
PGAM5	0.331131922217202	0.005614
CPD	0.325386414659773	0.005899
SUMO1	0.317304068361915	0.006078
PWP2	0.32883646422954	0.006103
MPHOSPH6	0.317304068361915	0.006149
SRSF4	0.317304068361915	0.006194
CCDC6	0.316145742293356	0.006392
IP6K1	0.316145742293356	0.006403
MMS19	0.31150311546827	0.006542
PSMG2	0.32077347694587	0.006584
XAB2	0.308011314552178	0.006748
TP53BP1	0.31034012061215	0.006777
THUMPD3	0.31150311546827	0.006813
ATF7;ATF2	0.332278283056929	0.006916
RPL11	0.476122419880152	0.006925
SAAL1	0.323081789503733	0.007065
NUP85	0.306845500314283	0.007213
FIS1	0.302172799740752	0.007347
CDC42	0.305678743242287	0.007362
MRPL22	0.298658315564515	0.007611
GOPC	0.297484915710575	0.007667
NMD3	0.298658315564515	0.007823
ZC3H6	0.495695162624069	0.008019
PPP1R11	0.295135249000818	0.008216
PPP4R1	0.292781749227846	0.00837
LMF2	0.291603558030565	0.008476
SPECC1L	0.302172799740752	0.008499
USP47	0.329984649758421	0.008749
MRPS35	0.286881147788162	0.009346
RAP1A	0.285698125958125	0.009356
CSTF1	0.282143228781498	0.009385
RALA	0.283329168051641	0.00947
GPATCH8	0.324234562270531	0.009511
PPIL4	0.283329168051641	0.00967
USMG5	0.298658315564515	0.009698
RABEP2	0.289244285156642	0.01013
RNF40	0.277389698810864	0.01022
LARP4	0.277389698810864	0.01024
MTDH	0.278579550458423	0.01027
MIA3	0.278579550458423	0.01047
FAM136A	0.276198865032242	0.01083
SRGAP1	0.305678743242287	0.01105
GXYLT1	0.289244285156642	0.01114
NUP160	0.270229907237998	0.01132
ATP2B4	0.273814244587037	0.01136
RPS6KA4	0.271425676092934	0.01147
RRP15	0.27500704749987	0.01148
LMAN1	0.271425676092934	0.01163
FRYL	0.269033146455237	0.01172
PRPF4B	0.270229907237998	0.01172
GOLM1	0.270229907237998	0.01173
FHOD1	0.534061602421118	0.01181
AP1S1	0.267835392097615	0.01197
H6PD	0.264236151043547	0.01251
TGOLN2	0.277389698810864	0.01281
STX18	0.356143810225275	0.01294
KLC2	0.263034405833794	0.01295
CENPF	0.267835392097615	0.01329
TMA16	0.259423152281415	0.01337
ITGB5	0.259423152281415	0.01365
ARPP19	0.260627908126699	0.01389
RER1	0.264236151043547	0.01408
SLC20A1	0.263034405833794	0.01415
CHD1	0.257010618206024	0.01441
ASPH	0.254594043033141	0.01459
USP19	0.273814244587037	0.01472
FKBP5	0.253384235800074	0.01493
GINS1	0.270229907237998	0.0151
PPIL3	0.253384235800074	0.01518
THOC1	0.250961573533219	0.01544
PLS1	0.248534836138679	0.01603
UBQLN4	0.24731993497982	0.01625
PPP1R2;PPP1R2P3	0.246104009883917	0.01639
ORMDL3	0.244887059123534	0.01683
CCDC12	0.265436896049098	0.01683
RNF20	0.250961573533219	0.01693
IER3IP1	0.246104009883917	0.01707
SNX4	0.246104009883917	0.01737
TMEM209	0.243669080966863	0.01747
DPY30	0.357270475679559	0.01751
GPN1	0.359521170427595	0.01752
OXA1L	0.246104009883917	0.01752
SNX12	0.243669080966863	0.01754
PCNT	0.24731993497982	0.01767
GCLM	0.242450073677701	0.01774
UBAP2	0.241230035515445	0.01797
SPAG5	0.24000896473507	0.01839
BDH1	0.257010618206024	0.01843
TNS3	0.238786859587116	0.01846
FXR2	0.238786859587116	0.01847
RTF1	0.264236151043547	0.01851
AKAP9	0.241230035515445	0.01857
SSFA2	0.237563718317676	0.01868
REXO2	0.237563718317676	0.01873
RAB2B	0.237563718317676	0.01895
UBE2K	0.235114320376357	0.01935
SMARCB1	0.236339539168374	0.01937
OSBPL2	0.236339539168374	0.01944
FADS2	0.236339539168374	0.01955
JAG1	0.236339539168374	0.01975
FAM192A	0.235114320376357	0.01982
HDHD1	0.267835392097615	0.01984
TBC1D4	0.233888060174277	0.02002
SMCHD1	0.233888060174277	0.02039
MRPL47	0.235114320376357	0.0205
PEG10	0.238786859587116	0.02053
ADNP	0.232660756790275	0.02066
ISY1	0.232660756790275	0.02067
GOT2	0.238786859587116	0.02076
FKBP15	0.231432408447965	0.02092
SLC25A10	0.230203013366421	0.02107
RBM5	0.231432408447965	0.0212
AKAP12	0.233888060174277	0.02123
NDUFS6	0.255802836602718	0.02132
NUF2	0.230203013366421	0.02132
ZC3H11A	0.253384235800074	0.022
GLO1	0.227741075839128	0.02215
EIF2B4	0.22650852980868	0.02233
CKAP2	0.227741075839128	0.02234
C19orf52	0.228972569760161	0.02238
CDK12	0.227741075839128	0.02246
SLBP	0.227741075839128	0.02248
SAMM50	0.225274929869569	0.02275
DDRGK1	0.225274929869569	0.0228
MIA2	0.22404027421793	0.02295
ALKBH5	0.225274929869569	0.02296
BOD1L1	0.225274929869569	0.02318
CMAS	0.269033146455237	0.02352
CCNB1	0.22404027421793	0.02354
NOC4L	0.22404027421793	0.02363
JAGN1	0.258217389536018	0.02367
ATP6V0A1	0.248534836138679	0.02408
TMEM33	0.220329954879556	0.02456
UGGT1	0.219091058246197	0.02456
MESDC2	0.221567788538409	0.0249
RPL26L1	0.220329954879556	0.02496
LTV1	0.219091058246197	0.02498
GMPPA	0.302172799740752	0.02512
WIBG	0.219091058246197	0.02512
MEMO1	0.217851096811131	0.02517
STIM1	0.220329954879556	0.0252
SETD3	0.219091058246197	0.02536
FARSA	0.215367972203479	0.02635
NDC1	0.215367972203479	0.02685
SMARCA1	0.214124805352847	0.02715
FBXO30	0.22404027421793	0.0272
UFC1	0.215367972203479	0.02784
MRPL48	0.211635253327149	0.02794
GPRC5A	0.211635253327149	0.02862
SMEK1	0.211635253327149	0.02863
FXR1	0.210388864445403	0.02885
DAP3	0.210388864445403	0.02899
OCIAD2	0.210388864445403	0.02925
DHRS4	0.211635253327149	0.03
DCPS	0.207892851641333	0.03014
RETSAT	0.209141397838592	0.03023
NENF	0.207892851641333	0.03026
LNP	0.207892851641333	0.03045
MT-CO3	0.205392512989685	0.03122
UNC45A	0.205392512989685	0.0313
MT1E	0.205392512989685	0.03132
DNTTIP2	0.204140716780225	0.03137
TAB2	0.271425676092934	0.03148
AGRN	0.202887833470143	0.03184
MOV10	0.204140716780225	0.03206
NUDT16L1	0.308011314552178	0.03224
STX5	0.204140716780225	0.03234
DOCK5	0.205392512989685	0.03248
TCEAL3;TCEAL6;TCEAL5	0.202887833470143	0.03309
DCBLD2	0.20163386116965	0.03315
CKS2	0.20163386116965	0.03332
C20orf27	0.200378797984026	0.03339
TIMM23B;TIMM23	0.20163386116965	0.03361
GOSR1	0.200378797984026	0.03369
MRPS25	0.200378797984026	0.03369
ADO	0.20163386116965	0.03395
ACTR1B	0.199122642013601	0.03443
WDR5	0.200378797984026	0.03447
TTI1	0.219091058246197	0.03459
MTA3	0.199122642013601	0.0354
VPS45	0.199122642013601	0.03547
NCOR1	0.196607044094818	0.03553
SSU72	0.20163386116965	0.03579
PTPRJ	0.196607044094818	0.03584
SMU1	0.197865391353738	0.03645
COMMD3	0.195347598322219	0.03645
UBE2S	0.195347598322219	0.03677
SIN3A	0.199122642013601	0.03677
ITM2C	0.195347598322219	0.03698
CCDC43	0.194087052116302	0.03712
DDX41	0.192825403552391	0.03746
ELOF1	0.242450073677701	0.0375
OSBPL10	0.200378797984026	0.03761
BCAP29	0.191562650700756	0.0382
NELFA	0.192825403552391	0.03831
ATXN2	0.191562650700756	0.03831
C17orf85	0.194087052116302	0.03851
ARHGEF10	0.191562650700756	0.03874
ARHGAP35	0.191562650700756	0.03977
PSMG1	0.190298791626595	0.03998
JUP	0.190298791626595	0.04003
MEPCE	0.187767747046025	0.04059
ORMDL1;ORMDL2	0.189033824390017	0.04067
ATP5J2	0.190298791626595	0.04071
SNX8	0.242450073677701	0.04077
AP3M1	0.187767747046025	0.04081
RING1	0.187767747046025	0.04165
C1orf52	0.257010618206024	0.04175
LPP	0.186500557644495	0.04177
SNRPGP15;SNRPG	0.187767747046025	0.04192
KDELR1	0.206643223983395	0.04276
C14orf142	0.185232254230161	0.04279
LAMB3	0.185232254230161	0.04302
PRKCDBP	0.183962834842595	0.04343
BRIX1	0.183962834842595	0.04347
C9orf114	0.183962834842595	0.04369
C4orf27	0.183962834842595	0.04381
ARGLU1	0.18269229751619	0.04423
POLA1	0.18269229751619	0.04428
LARP7	0.186500557644495	0.04467
MT1X	0.18269229751619	0.04503
PELP1	0.181420640280142	0.04527
SMG9	0.181420640280142	0.04564
SCCPDH	0.180147861158429	0.04609
MARK2	0.180147861158429	0.04612
PEBP1	0.180147861158429	0.04616
CD3EAP	0.183962834842595	0.04807
CETN2	0.176322772640463	0.04858
ATL2	0.176322772640463	0.04871
RABGAP1	0.176322772640463	0.04892
CYC1	0.176322772640463	0.04895
MAP4K4	0.175045486110914	0.0493
FRG1	0.250961573533219	0.04964
TBC1D15	0.176322772640463	0.04965
