FC..class1.class2.	P.value
ARFGAP2	0.154453592679872	0.02058
RABEP1	0.151858816727005	0.02099
NUP35	0.151858816727005	0.02105
CTBP2	0.227741075839128	0.02114
SSFA2	0.160920188181103	0.02124
ENSA	0.150559676575381	0.02145
SF3B6	0.147957881387101	0.02245
NSRP1	0.147957881387101	0.02303
CHMP3	0.150559676575381	0.02309
UBE2C	0.149259365499623	0.02391
PPP3CA;PPP3CB	0.151858816727005	0.024
ADSS	0.144046369616707	0.02408
MTHFD1L	0.147957881387101	0.02414
MGAT2	0.155749232677945	0.02432
TAB2	0.189033824390017	0.02443
STBD1	0.147957881387101	0.0248
SYNE3	0.10701824988212	0.02484
PYCR1	0.144046369616707	0.02488
NUP50	0.14535138557262	0.02493
KIF21A	0.150559676575381	0.02522
NIF3L1	0.149259365499623	0.02528
RELA	0.150559676575381	0.02545
LIN7C	0.153156788061421	0.02551
FAM134C	0.14535138557262	0.02551
CALD1	0.144046369616707	0.02556
NBR1	0.146655222119465	0.02609
COX20	0.144046369616707	0.02612
PPP2R5E	0.142740172116082	0.02649
C11orf98	0.138814468902282	0.02717
MRPL15	0.140124223909071	0.02784
POLR1E	0.140124223909071	0.02884
MAP1LC3B;MAP1LC3B2	0.158337027167101	0.02905
MTA2	0.159629185821228	0.0295
NUF2	0.137503523749935	0.02988
SPTBN1	0.0799753767205959	0.03021
TBC1D4	0.151858816727005	0.03026
RRS1	0.14535138557262	0.03039
CBR3	0.134878054343112	0.03055
MOB4	0.134878054343112	0.031
NADK2	0.160920188181103	0.03102
ARL2	0.133563525741106	0.03125
ACY1	0.147957881387101	0.03143
POLD3	0.133563525741106	0.0316
SPR	0.133563525741106	0.03164
CNN3	0.190298791626595	0.03183
RAB13	0.134878054343112	0.03203
CCDC43	0.13224779829844	0.0323
MRPL11	0.142740172116082	0.03262
HOOK3	0.137503523749935	0.03326
FIS1	0.146655222119465	0.03332
MRPL4	0.142740172116082	0.03359
TBC1D13	0.130930869826449	0.0336
XAB2	0.0989584800881688	0.03389
LMAN1	0.13224779829844	0.03422
ARAF	0.149259365499623	0.03517
SAAL1	0.154453592679872	0.03533
NHP2L1	0.128293401009818	0.03539
CDC16	0.12961273813047	0.03551
CDC26	0.13224779829844	0.03568
PPP6R1	0.136191386287144	0.03576
SDCBP	0.128293401009818	0.03592
MUT	0.126972856257766	0.03624
COL6A1	0.137503523749935	0.03677
AURKB	0.134878054343112	0.03702
ATAD3A	0.126972856257766	0.03704
RINT1	0.153156788061421	0.03736
MEN1	0.185232254230161	0.03857
SNX5	0.141432790929296	0.03877
CHD1	0.124328135002202	0.03891
CDC37	0.124328135002202	0.03903
WDR44	0.140124223909071	0.03952
SPCS2	0.124328135002202	0.03964
SPTLC1	0.12961273813047	0.03967
MPZL1	0.121678556588252	0.04012
UBE2M	0.128293401009818	0.04024
ZNF622	0.121678556588252	0.04104
PCBP2	0.121678556588252	0.04127
MYO18A	0.121678556588252	0.04167
SLAIN2	0.120351940365222	0.04186
GNS	0.12565110166152	0.04233
PAIP1	0.121678556588252	0.04237
GSTM1;GSTM4	0.12300395405482	0.04246
NUDT9	0.147957881387101	0.04283
VRK1	0.121678556588252	0.04334
KANK2	0.120351940365222	0.04352
PAFAH1B1	0.117695042669755	0.04407
STRN4	0.12300395405482	0.04458
PDIA6	0.120351940365222	0.04526
NFS1	0.12300395405482	0.04577
COPZ1	0.116364756691785	0.04644
SCAMP4	0.13224779829844	0.04658
VTA1	0.116364756691785	0.04658
SYNJ2	0.121678556588252	0.04698
EDF1	0.11503324294624	0.04707
LIG3	0.119024103142275	0.04716
STIM1	0.11503324294624	0.04723
SIK3	0.120351940365222	0.04737
TIMM8B	0.11503324294624	0.04738
NIT1	0.10701824988212	0.0488
NHLRC2	0.117695042669755	0.04882
TCEAL3;TCEAL6;TCEAL5	0.117695042669755	0.0491
OTUD6B	0.12565110166152	0.04963
ARFGAP1	0.112366523072563	0.04965
PRPF4B	0.11503324294624	0.04999
