pval	Fstat
ELOVL1	0.54978121344029	9.46153846153846
ELOVL5	0.54978121344029	6.8974358974359
ELP3	0.62147278064023	3.71794871794872
EMC3	0.54978121344029	6.64102564102564
EMG1	0.665447703609018	3.15384615384615
EML4	0.611324512887132	3.92307692307692
ENO1	0.56743421601592	5.00467836257309
ENO2	0.550553735040445	5.82051282051282
ENOPH1	0.656456871918222	3.35897435897436
ENSA	0.550553735040445	5.56410256410256
EPB41L2	0.550553735040445	5.87179487179487
EPN1	0.54978121344029	6.8974358974359
EPRS	0.647576086933449	3.48654970760234
EPS8	0.54978121344029	9.35897435897436
EPS8L2	0.589726859077722	4.12982456140351
ERAP1	0.54978121344029	6.69230769230769
ERBB2IP	0.54978121344029	9.05128205128205
ERH	0.54978121344029	6.43589743589744
ERLIN1	0.669160834789971	3.1025641025641
ERO1L	0.656870058425038	3.30769230769231
ERP29	0.550553735040445	5.35897435897436
ERRFI1	0.656870058425038	3.30769230769231
ESAM	0.54978121344029	6.29122807017544
ESF1	0.550553735040445	5.82051282051282
ESYT2	0.658887326576372	3.2051282051282
ETF1	0.589726859077722	4.12820512820513
ETFA	0.611324512887132	3.92307692307692
ETFB	0.568527045812584	4.74358974358974
ETHE1	0.589726859077722	4.12820512820513
EWSR1	0.578531761012931	4.33333333333334
EXOC4	0.557372818403382	5.2051282051282
EXOC7	0.665447703609018	3.15384615384615
EXOSC4	0.550553735040445	5.76923076923077
EXOSC7	0.656870058425038	3.30769230769231
EZR	0.643563518591961	3.51173708920187
F3	0.589726859077722	4.23076923076923
F8A1	0.54978121344029	6.17948717948718
FABP5	0.54978121344029	7.87179487179487
FADS2	0.54978121344029	8.91578947368421
FAH	0.635606835206209	3.61538461538461
FAM107B	0.611324512887132	3.92307692307692
FAM111A	0.683882770503245	3
FAM129A	0.589726859077722	4.12820512820513
FAM136A	0.54978121344029	7.2051282051282
FAM195B	0.616967448030478	3.82051282051282
FAM213A	0.656870058425038	3.30769230769231
FAM3C	0.54978121344029	8.23076923076923
FAM49B	0.54978121344029	6.23076923076923
FAM50A	0.658887326576372	3.2051282051282
FAM91A1	0.635606835206209	3.61538461538461
FAM98A	0.54978121344029	9.66666666666666
FAM98B	0.616967448030478	3.82051282051282
FARSB	0.54978121344029	7.30769230769231
FASN	0.54978121344029	7.07511737089202
FAT1	0.557372818403382	5.15384615384615
FAU	0.578531761012931	4.33333333333334
FDFT1	0.54978121344029	7.51282051282051
FDPS	0.54978121344029	6.84615384615385
FHOD1	0.616967448030478	3.82051282051282
FIBP	0.557372818403382	5.2051282051282
FIS1	0.54978121344029	6.38461538461539
FKBP2	0.656870058425038	3.30769230769231
FKBP3	0.54978121344029	8.43589743589744
FKBP4	0.616967448030478	3.82051282051282
FKBP5	0.550553735040445	6.08538011695906
FKBP8	0.56743421601592	5
FLII	0.54978121344029	6.48717948717949
FLNB	0.578531761012931	4.33333333333334
FLNC	0.54978121344029	8.46549707602339
FLOT1	0.589726859077722	4.17948717948718
FMNL1	0.616967448030478	3.82051282051282
FN3KRP	0.658887326576372	3.2051282051282
FRG1	0.572487848246921	4.64102564102564
FRMD6	0.54978121344029	6.28205128205128
FRYL	0.643563518591961	3.51282051282051
FSCN1	0.577840335052204	4.38461538461539
FTO	0.611324512887132	3.92307692307692
FTSJ1	0.550553735040445	5.35897435897436
FUBP1	0.658887326576372	3.2051282051282
FUBP3	0.589726859077722	4.12820512820513
FUT8	0.54978121344029	6.17948717948718
FXR2	0.566224017183782	5.05614035087719
G3BP1	0.568527045812584	4.86315789473684
GABARAP	0.54978121344029	7.05128205128205
GADD45GIP1	0.611324512887132	3.92307692307692
GALK1	0.54978121344029	7.66666666666666
GALNT2	0.656456871918222	3.35897435897436
GAMT	0.635606835206209	3.61538461538461
GARS	0.62147278064023	3.71794871794872
GART	0.566224017183782	5.06900584795322
GBE1	0.568527045812584	4.84615384615385
GBP1	0.62147278064023	3.71794871794872
GCN1L1	0.568527045812584	4.74358974358974
GCSH	0.577840335052204	4.43589743589744
GDI2	0.577840335052204	4.41549295774648
GEMIN5	0.550553735040445	5.97435897435897
GGCT	0.557372818403382	5.25641025641026
GID8	0.589726859077722	4.12820512820513
GIPC1	0.54978121344029	6.58974358974359
GLB1	0.572487848246921	4.64102564102564
GLG1	0.611324512887132	3.92307692307692
GLOD4	0.54978121344029	8.33333333333334
GLRX3	0.54978121344029	7.61538461538461
GLRX5	0.577840335052204	4.38461538461539
GLS	0.635606835206209	3.61538461538461
GLTP	0.578531761012931	4.33333333333334
GLUD1;GLUD2	0.62147278064023	3.74385964912281
GLYR1	0.54978121344029	6.48717948717949
GMDS	0.568527045812584	4.94871794871795
GMPPA	0.605844253134795	4.02564102564103
GMPPB	0.572612231488299	4.58974358974359
GNA11	0.589726859077722	4.12820512820513
GNAI2	0.54978121344029	7.66666666666666
GNAS	0.572612231488299	4.58974358974359
GNB2	0.550553735040445	5.46153846153846
GNB2L1	0.568527045812584	4.80281690140845
GNE	0.577840335052204	4.38461538461539
GNG12	0.550553735040445	6.05964912280702
GNL3L	0.577840335052204	4.43589743589744
GNPDA1;GNPDA2	0.578531761012931	4.33333333333334
GNPNAT1	0.683882770503245	3
GOLGA2	0.54978121344029	7.82051282051282
GOLGA3	0.54978121344029	6.38461538461539
GOLGA5	0.577840335052204	4.43589743589744
GOLGB1	0.54978121344029	6.43589743589744
GOLM1	0.550553735040445	5.76923076923077
GOSR1	0.550553735040445	5.35897435897436
GOT2	0.572612231488299	4.58974358974359
GPATCH8	0.54978121344029	7.2051282051282
GPRC5A	0.550553735040445	6.07692307692308
GPRC5C	0.54978121344029	10.3846153846154
GRN	0.658887326576372	3.2051282051282
GRPEL1	0.616967448030478	3.82051282051282
GRSF1	0.54978121344029	6.23076923076923
GRWD1	0.577840335052204	4.38461538461539
GSK3A	0.54978121344029	7.06315789473684
GSR	0.683882770503245	3
GSTK1	0.54978121344029	7.2051282051282
GSTM1;GSTM4	0.550553735040445	5.35897435897436
GSTM3	0.54978121344029	6.5897435897436
GSTO1	0.54978121344029	7.75789473684211
GSTP1	0.572612231488299	4.58974358974359
GTF3C4	0.589726859077722	4.23076923076923
GTPBP4	0.665447703609018	3.15384615384615
GYG1	0.656456871918222	3.35897435897436
H1F0	0.658887326576372	3.2051282051282
H1FX	0.568527045812584	4.84615384615385
H2AFV;H2AFZ	0.550553735040445	5.56410256410256
H2AFY	0.566224017183782	5.05128205128205
H6PD	0.550553735040445	5.35897435897436
HACD3	0.566224017183782	5.05128205128205
HADH	0.550553735040445	5.35897435897436
HADHB	0.577840335052204	4.46432748538011
HARS	0.683882770503245	3
HAT1	0.572612231488299	4.58974358974359
HAUS5	0.566224017183782	5.05128205128205
HDAC1	0.656456871918222	3.4102564102564
HDAC2	0.550553735040445	5.35897435897436
HDHD1	0.656870058425038	3.30769230769231
HDLBP	0.643563518591961	3.51282051282051
HEATR1	0.54978121344029	7.2051282051282
HEXB	0.54978121344029	8.43589743589744
HGS	0.54978121344029	7.30769230769231
HIST1H2AC;HIST3H2A;HIST1H2AB	0.635606835206209	3.61538461538461
HIST1H4A	0.577840335052204	4.3922261484099
HIST2H2AC;HIST2H2AA3	0.54978121344029	6.38461538461539
HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST3H2BB	0.54978121344029	6.43589743589744
HIST2H3A	0.557372818403382	5.31345029239766
HIST2H3PS2	0.589726859077722	4.12820512820513
HK1	0.589726859077722	4.15555555555555
HLA-B	0.54978121344029	6.58974358974359
HLA-E	0.589726859077722	4.12820512820513
HM13	0.54978121344029	8.07692307692308
HMGB2	0.557372818403382	5.25641025641026
HMGB3	0.647576086933449	3.48654970760234
HMGCS1	0.54978121344029	8.23076923076923
HN1	0.54978121344029	8.94871794871795
HN1L	0.643563518591961	3.51282051282051
