pval	Fstat
ANKRD37	0.230753618120637	3.85714285714286
ANKRD40	0.230753618120637	3.85714285714286
ANKRD42	0.373179816162273	2.33333333333333
ANKRD46	0.230753618120637	3.85714285714286
ANKRD65	0.373179816162273	2.33333333333333
ANKRD9	0.373179816162273	2.33333333333333
ANKZF1	0.230753618120637	3.85714285714286
ANO7	0.373179816162273	2.33333333333333
ANO8	0.230753618120637	3.85714285714286
ANXA11	0.373179816162273	2.33333333333333
ANXA2P2	0.373179816162273	2.33333333333333
ANXA3	0.373179816162273	2.33333333333333
ANXA9	0.230753618120637	3.85714285714286
AOPEP	0.373179816162273	2.33333333333333
AOX1	0.373179816162273	2.33333333333333
AP1G2	0.230753618120637	3.85714285714286
AP1M2	0.230753618120637	3.85714285714286
AP3M2	0.230753618120637	3.85714285714286
AP4B1	0.373179816162273	2.33333333333333
AP4S1	0.230753618120637	3.85714285714286
APBB1	0.373179816162273	2.33333333333333
APBB1IP	0.230753618120637	3.85714285714286
APBB2	0.230753618120637	3.85714285714286
APBB3	0.230753618120637	3.85714285714286
APH1B	0.230753618120637	3.85714285714286
API5	0.230753618120637	3.85714285714286
APLP1	0.373179816162273	2.33333333333333
APOBEC3B	0.230753618120637	3.85714285714286
APOBEC3F	0.230753618120637	3.85714285714286
APOBEC3G	0.230753618120637	3.85714285714286
APOL1	0.373179816162273	2.33333333333333
APOL2	0.373179816162273	2.33333333333333
APPL2	0.373179816162273	2.33333333333333
APTX	0.230753618120637	3.85714285714286
AQP11	0.373179816162273	2.33333333333333
ARAP2	0.230753618120637	3.85714285714286
ARAP3	0.373179816162273	2.33333333333333
AREG	0.230753618120637	3.85714285714286
AREL1	0.230753618120637	3.85714285714286
ARF5	0.373179816162273	2.33333333333333
ARG2	0.230753618120637	3.85714285714286
ARHGAP10	0.230753618120637	3.85714285714286
ARHGAP11A	0.230753618120637	3.85714285714286
ARHGAP18	0.230753618120637	3.85714285714286
ARHGAP19	0.373179816162273	2.33333333333333
ARHGAP21	0.373179816162273	2.33333333333333
ARHGAP24	0.373179816162273	2.33333333333333
ARHGAP25	0.230753618120637	3.85714285714286
ARHGAP26	0.230753618120637	3.85714285714286
ARHGAP29	0.373179816162273	2.33333333333333
ARHGAP31	0.230753618120637	3.85714285714286
ARHGAP40	0.230753618120637	3.85714285714286
ARHGAP5-AS1	0.230753618120637	3.85714285714286
ARHGEF17	0.373179816162273	2.33333333333333
ARHGEF18	0.373179816162273	2.33333333333333
ARHGEF2	0.230753618120637	3.85714285714286
ARHGEF26	0.230753618120637	3.85714285714286
ARHGEF3	0.230753618120637	3.85714285714286
ARHGEF39	0.230753618120637	3.85714285714286
ARHGEF4	0.230753618120637	3.85714285714286
ARHGEF40	0.230753618120637	3.85714285714286
ARHGEF7	0.230753618120637	3.85714285714286
ARID5A	0.230753618120637	3.85714285714286
ARL10	0.230753618120637	3.85714285714286
ARL13B	0.373179816162273	2.33333333333333
ARL4A	0.230753618120637	3.85714285714286
ARL4C	0.230753618120637	3.85714285714286
ARL6IP5	0.230753618120637	3.85714285714286
ARL8B	0.230753618120637	3.85714285714286
ARMC10	0.230753618120637	3.85714285714286
ARMC2	0.230753618120637	3.85714285714286
ARMC7	0.373179816162273	2.33333333333333
ARMC8	0.373179816162273	2.33333333333333
ARMC9	0.230753618120637	3.85714285714286
ARMCX1	0.230753618120637	3.85714285714286
ARMCX3	0.373179816162273	2.33333333333333
ARMCX6	0.373179816162273	2.33333333333333
ARNT	0.230753618120637	3.85714285714286
ARNTL	0.230753618120637	3.85714285714286
ARPC1A	0.373179816162273	2.33333333333333
ARPC2	0.230753618120637	3.85714285714286
ARPC3	0.373179816162273	2.33333333333333
ARPC4	0.373179816162273	2.33333333333333
ARRB1	0.230753618120637	3.85714285714286
ARRDC1	0.373179816162273	2.33333333333333
ARRDC2	0.230753618120637	3.85714285714286
ARRDC4	0.230753618120637	3.85714285714286
ARSL	0.230753618120637	3.85714285714286
ARTN	0.373179816162273	2.33333333333333
ARV1	0.373179816162273	2.33333333333333
ARVCF	0.230753618120637	3.85714285714286
ASAH2	0.354066235306185	3.13725490196078
ASAH2B	0.230753618120637	3.85714285714286
ASAP2	0.230753618120637	3.85714285714286
ASAP3	0.230753618120637	3.85714285714286
ASB14	0.373179816162273	2.33333333333333
ASCC1	0.373179816162273	2.33333333333333
ASCC3	0.230753618120637	3.85714285714286
ASH2L	0.373179816162273	2.33333333333333
ASIC1	0.373179816162273	2.33333333333333
ASNS	0.373179816162273	2.33333333333333
ASNSD1	0.230753618120637	3.85714285714286
ASPHD2	0.230753618120637	3.85714285714286
ASTE1	0.230753618120637	3.85714285714286
ASTN2	0.373179816162273	2.33333333333333
ASXL2	0.230753618120637	3.85714285714286
ATAD2B	0.230753618120637	3.85714285714286
ATE1	0.230753618120637	3.85714285714286
ATF6	0.230753618120637	3.85714285714286
ATG10	0.373179816162273	2.33333333333333
ATG13	0.230753618120637	3.85714285714286
ATG2B	0.373179816162273	2.33333333333333
ATG3	0.373179816162273	2.33333333333333
ATG4A	0.230753618120637	3.85714285714286
ATG9A	0.373179816162273	2.33333333333333
ATM	0.373179816162273	2.33333333333333
ATMIN	0.230753618120637	3.85714285714286
ATP11A	0.373179816162273	2.33333333333333
ATP13A3	0.230753618120637	3.85714285714286
ATP1A1	0.230753618120637	3.85714285714286
ATP1B1	0.373179816162273	2.33333333333333
ATP1B3	0.230753618120637	3.85714285714286
ATP23	0.230753618120637	3.85714285714286
ATP2A2	0.230753618120637	4.09090909090909
ATP2B1	0.230753618120637	3.85714285714286
ATP2B1-AS1	0.230753618120637	3.97058823529412
ATP2B4	0.373179816162273	2.33333333333333
ATP5MC1	0.373179816162273	2.33333333333333
ATP6AP1L	0.230753618120637	3.85714285714286
ATP6V0A2	0.230753618120637	3.85714285714286
ATP6V0E2-AS1	0.230753618120637	3.85714285714286
ATP6V1C2	0.373179816162273	2.33333333333333
ATP6V1D	0.230753618120637	3.85714285714286
ATP6V1FNB	0.373179816162273	2.33333333333333
ATP6V1G1	0.230753618120637	3.85714285714286
ATP7A	0.373179816162273	2.33333333333333
ATP7B	0.373179816162273	2.33333333333333
ATP8A1	0.230753618120637	3.85714285714286
ATP8A2	0.230753618120637	3.85714285714286
ATP8B3	0.230753618120637	3.85714285714286
ATP9A	0.373179816162273	2.33333333333333
ATPAF1	0.373179816162273	2.33333333333333
ATPSCKMT	0.230753618120637	3.85714285714286
ATR	0.230753618120637	3.85714285714286
ATRN	0.230753618120637	3.85714285714286
ATXN1	0.373179816162273	2.33333333333333
ATXN10	0.230753618120637	3.85714285714286
AUH	0.230753618120637	3.85714285714286
AUNIP	0.230753618120637	3.85714285714286
AURKA	0.373179816162273	2.33333333333333
AURKB	0.373179816162273	2.33333333333333
AVEN	0.230753618120637	3.85714285714286
AVIL	0.373179816162273	2.33333333333333
AVPI1	0.230753618120637	3.85714285714286
AXIN2	0.230753618120637	3.85714285714286
AZIN2	0.230753618120637	3.85714285714286
B2M	0.230753618120637	3.85714285714286
B3GALNT1	0.230753618120637	3.85714285714286
B3GALT5	0.230753618120637	3.85714285714286
B3GNT3	0.373179816162273	2.33333333333333
B3GNTL1	0.230753618120637	3.85714285714286
B4GALNT3	0.230753618120637	3.85714285714286
B4GALT5	0.230753618120637	3.85714285714286
B4GAT1	0.230753618120637	3.85714285714286
B9D1	0.373179816162273	2.33333333333333
BACH1	0.373179816162273	2.33333333333333
BAG1	0.230753618120637	3.85714285714286
BAG2	0.230753618120637	3.85714285714286
BAG3	0.230753618120637	3.85714285714286
BAG4	0.230753618120637	3.85714285714286
BAHCC1	0.230753618120637	3.85714285714286
BAIAP2-DT	0.230753618120637	3.85714285714286
BAIAP3	0.230753618120637	3.85714285714286
BANK1	0.373179816162273	2.33333333333333
BARD1	0.230753618120637	3.85714285714286
BASP1	0.230753618120637	3.85714285714286
BAZ1A	0.230753618120637	3.85714285714286
BAZ2A	0.230753618120637	3.85714285714286
BAZ2B	0.373179816162273	2.33333333333333
BBC3	0.230753618120637	3.85714285714286
BBS2	0.230753618120637	3.85714285714286
BBS4	0.230753618120637	3.85714285714286
BBS9	0.230753618120637	3.85714285714286
BCAM	0.230753618120637	3.85714285714286
BCAS3	0.230753618120637	3.85714285714286
BCAS4	0.373179816162273	2.33333333333333
BCCIP	0.373179816162273	2.33333333333333
BCL2	0.230753618120637	3.85714285714286
BCL3	0.230753618120637	3.85714285714286
BCL6	0.230753618120637	3.85714285714286
BCR	0.373179816162273	2.33333333333333
BDH1	0.373179816162273	2.33333333333333
BEND3	0.373179816162273	2.33333333333333
BEND6	0.230753618120637	3.85714285714286
BEND7	0.230753618120637	3.85714285714286
BEST3	0.230753618120637	3.97058823529412
BEX3	0.373179816162273	2.33333333333333
BFAR	0.230753618120637	3.85714285714286
BHLHE40	0.230753618120637	3.85714285714286
BHLHE41	0.230753618120637	3.85714285714286
BIN1	0.230753618120637	3.85714285714286
BIN3	0.373179816162273	2.33333333333333
BIRC3	0.230753618120637	3.85714285714286
BIRC5	0.230753618120637	3.85714285714286
BISPR	0.230753618120637	3.85714285714286
BIVM	0.373179816162273	2.33333333333333
BLM	0.230753618120637	3.85714285714286
BLMH	0.373179816162273	2.33333333333333
BLOC1S2	0.373179816162273	2.33333333333333
BLVRB	0.373179816162273	2.33333333333333
BMF	0.230753618120637	3.85714285714286
BMP4	0.373179816162273	2.33333333333333
BMPER	0.230753618120637	3.85714285714286
BMPR1B	0.373179816162273	2.33333333333333
BMS1	0.373179816162273	2.33333333333333
BNIP1	0.230753618120637	3.85714285714286
BNIP3	0.230753618120637	3.85714285714286
BNIP3P11	0.373179816162273	2.33333333333333
BOD1	0.373179816162273	2.33333333333333
BOLA3-DT	0.373179816162273	2.33333333333333
BORCS6	0.230753618120637	3.85714285714286
BPGM	0.373179816162273	2.33333333333333
BPHL	0.230753618120637	3.85714285714286
BPTF	0.373179816162273	2.33333333333333
BRD3	0.230753618120637	3.85714285714286
BRD8	0.373179816162273	2.33333333333333
BRI3BP	0.373179816162273	2.33333333333333
BRICD5	0.373179816162273	2.33333333333333
BRIX1	0.230753618120637	3.85714285714286
BRK1	0.373179816162273	2.33333333333333
BRME1	0.373179816162273	2.33333333333333
BRMS1	0.373179816162273	2.33333333333333
BSCL2	0.373179816162273	2.33333333333333
BSDC1	0.230753618120637	3.85714285714286
BST1	0.373179816162273	2.33333333333333
BTBD10	0.230753618120637	3.85714285714286
BTBD19	0.373179816162273	2.33333333333333
BTBD2	0.230753618120637	3.85714285714286
BTBD9	0.230753618120637	3.85714285714286
BTF3	0.230753618120637	3.85714285714286
BTG1	0.230753618120637	3.85714285714286
BTG3	0.373179816162273	2.33333333333333
BTN2A2	0.230753618120637	3.85714285714286
BTN3A1	0.373179816162273	2.33333333333333
BTN3A2	0.230753618120637	3.85714285714286
BTN3A3	0.230753618120637	3.85714285714286
BUB1	0.230753618120637	3.85714285714286
BUB3	0.230753618120637	3.85714285714286
BUD13	0.230753618120637	3.85714285714286
BUD31	0.230753618120637	3.85714285714286
BZW1	0.373179816162273	2.33333333333333
BZW2	0.230753618120637	3.85714285714286
C10orf55	0.230753618120637	3.85714285714286
C10orf88	0.373179816162273	2.33333333333333
C10orf88B	0.230753618120637	3.85714285714286
C10orf95-AS1	0.230753618120637	3.85714285714286
C12orf29	0.230753618120637	3.85714285714286
C12orf4	0.230753618120637	3.85714285714286
C12orf43	0.230753618120637	3.85714285714286
C12orf60	0.230753618120637	3.85714285714286
C15orf40	0.373179816162273	2.33333333333333
C15orf61	0.230753618120637	3.85714285714286
C16orf74	0.373179816162273	2.33333333333333
C17orf67	0.230753618120637	3.85714285714286
C17orf80	0.373179816162273	2.33333333333333
C18orf21	0.230753618120637	3.85714285714286
C19orf47	0.373179816162273	2.33333333333333
C19orf54	0.230753618120637	3.85714285714286
C1orf116	0.373179816162273	2.33333333333333
C1orf147	0.230753618120637	3.85714285714286
C1orf43	0.373179816162273	2.33333333333333
C1orf50-AS1	0.373179816162273	2.33333333333333
C1orf74	0.230753618120637	3.85714285714286
C1QBP	0.373179816162273	2.33333333333333
C1QL3	0.230753618120637	3.85714285714286
C1R	0.230753618120637	3.85714285714286
C1RL	0.230753618120637	3.85714285714286
C1RL-AS1	0.230753618120637	3.85714285714286
C20orf204	0.354066235306185	3.13725490196078
C20orf96	0.373179816162273	2.33333333333333
C21orf58	0.373179816162273	2.33333333333333
C21orf91	0.230753618120637	3.85714285714286
C22orf46	0.373179816162273	2.33333333333333
C2CD2	0.373179816162273	2.33333333333333
C2orf16	0.373179816162273	2.33333333333333
C2orf42	0.230753618120637	3.85714285714286
C2orf49-DT	0.230753618120637	3.85714285714286
C2orf68	0.230753618120637	3.85714285714286
C2orf72	0.373179816162273	2.33333333333333
C2orf74-DT	0.373179816162273	2.33333333333333
C3orf18	0.230753618120637	3.85714285714286
C3orf38	0.373179816162273	2.33333333333333
C3orf52	0.373179816162273	2.33333333333333
C3orf70	0.373179816162273	2.33333333333333
C4orf46	0.373179816162273	2.33333333333333
C4orf48	0.230753618120637	3.85714285714286
C5orf22	0.230753618120637	3.85714285714286
C6orf136	0.230753618120637	3.85714285714286
C6orf163	0.373179816162273	2.33333333333333
C6orf89	0.230753618120637	3.85714285714286
C8orf33	0.230753618120637	3.85714285714286
C8orf48	0.373179816162273	2.33333333333333
C8orf76	0.230753618120637	3.85714285714286
C8orf82	0.373179816162273	2.33333333333333
C9orf152	0.373179816162273	2.33333333333333
C9orf64	0.230753618120637	3.85714285714286
C9orf72	0.373179816162273	2.33333333333333
C9orf85	0.373179816162273	2.33333333333333
CA12	0.230753618120637	3.85714285714286
CAB39	0.354066235306185	3.13725490196078
CACFD1	0.373179816162273	2.33333333333333
CACNB3	0.373179816162273	2.33333333333333
CALCOCO1	0.230753618120637	3.85714285714286
CALHM3	0.230753618120637	3.85714285714286
CALM3	0.230753618120637	3.85714285714286
CALML4	0.230753618120637	3.85714285714286
CAMK2B	0.230753618120637	3.85714285714286
CAMK2G	0.230753618120637	3.85714285714286
CAMK2N2	0.230753618120637	3.85714285714286
CAMK4	0.230753618120637	3.85714285714286
CAMKK1	0.373179816162273	2.33333333333333
CAMKMT	0.230753618120637	3.85714285714286
CAP1	0.230753618120637	3.85714285714286
CAP1P1	0.230753618120637	3.85714285714286
CAPN7	0.373179816162273	2.33333333333333
CAPS	0.230753618120637	3.85714285714286
CAPZA1	0.230753618120637	3.85714285714286
CAPZA1P1	0.230753618120637	3.85714285714286
CARD19	0.230753618120637	3.85714285714286
CARD8-AS1	0.230753618120637	3.85714285714286
CARHSP1	0.230753618120637	3.85714285714286
CARNMT1	0.230753618120637	3.85714285714286
CASC2	0.373179816162273	2.33333333333333
CASC3	0.373179816162273	2.33333333333333
CASD1	0.230753618120637	3.85714285714286
CASP3	0.373179816162273	2.33333333333333
CASTOR3	0.230753618120637	3.85714285714286
CAVIN2	0.230753618120637	3.85714285714286
CAVIN3	0.230753618120637	3.85714285714286
CBFB	0.230753618120637	3.85714285714286
CBLB	0.230753618120637	3.85714285714286
CBLL1-AS1	0.230753618120637	3.85714285714286
CBWD1	0.373179816162273	2.33333333333333
CBWD5	0.373179816162273	2.33333333333333
CBX7	0.373179816162273	2.33333333333333
CCDC106	0.373179816162273	2.33333333333333
CCDC115	0.373179816162273	2.33333333333333
CCDC122	0.373179816162273	2.33333333333333
CCDC126	0.373179816162273	2.33333333333333
CCDC134	0.230753618120637	3.85714285714286
CCDC137	0.230753618120637	3.85714285714286
CCDC138	0.230753618120637	3.85714285714286
CCDC146	0.373179816162273	2.33333333333333
CCDC15	0.230753618120637	3.85714285714286
CCDC150	0.373179816162273	2.33333333333333
CCDC153	0.373179816162273	2.33333333333333
CCDC169	0.230753618120637	3.85714285714286
CCDC17	0.230753618120637	3.85714285714286
CCDC18-AS1	0.373179816162273	2.33333333333333
CCDC191	0.373179816162273	2.33333333333333
CCDC28A-AS1	0.230753618120637	3.85714285714286
CCDC28B	0.373179816162273	2.33333333333333
CCDC32	0.230753618120637	3.85714285714286
CCDC40	0.230753618120637	3.85714285714286
CCDC43	0.373179816162273	2.33333333333333
CCDC47	0.373179816162273	2.33333333333333
CCDC51	0.230753618120637	3.85714285714286
CCDC80	0.230753618120637	3.85714285714286
CCDC85B	0.230753618120637	3.85714285714286
CCDC86	0.373179816162273	2.33333333333333
CCDC96	0.373179816162273	2.33333333333333
CCDC9B	0.230753618120637	3.85714285714286
CCL26	0.373179816162273	2.33333333333333
CCNA1	0.230753618120637	3.85714285714286
CCNB1IP1	0.373179816162273	2.33333333333333
CCND1	0.230753618120637	3.85714285714286
CCNDBP1	0.230753618120637	3.85714285714286
CCNE1	0.230753618120637	3.85714285714286
CCNE2	0.230753618120637	3.85714285714286
CCNF	0.230753618120637	3.85714285714286
CCNG2	0.373179816162273	2.33333333333333
CCNH	0.230753618120637	3.85714285714286
CCNJ	0.230753618120637	3.85714285714286
CCNK	0.230753618120637	3.85714285714286
CCNL2	0.373179816162273	2.33333333333333
CCNY	0.373179816162273	2.33333333333333
CCNYL1	0.230753618120637	3.85714285714286
CCP110	0.373179816162273	2.33333333333333
CCR1	0.230753618120637	3.85714285714286
CCR5AS	0.230753618120637	3.85714285714286
CCT2	0.230753618120637	3.85714285714286
CCT3	0.230753618120637	3.85714285714286
CCT4	0.373179816162273	2.33333333333333
CCT6A	0.230753618120637	3.85714285714286
CCT8	0.230753618120637	3.85714285714286
CCT8P1	0.230753618120637	3.85714285714286
CCZ1	0.230753618120637	3.85714285714286
CCZ1B	0.373179816162273	2.33333333333333
CD163L1	0.373179816162273	2.33333333333333
CD24	0.230753618120637	3.85714285714286
CD27-AS1	0.230753618120637	3.85714285714286
CD274	0.230753618120637	3.85714285714286
CD2BP2	0.230753618120637	3.85714285714286
CD34	0.230753618120637	3.85714285714286
CD44	0.373179816162273	2.40196078431372
CD58	0.230753618120637	3.85714285714286
CD59	0.230753618120637	3.85714285714286
CD63-AS1	0.373179816162273	2.33333333333333
CD83	0.230753618120637	3.85714285714286
CD99L2	0.230753618120637	3.85714285714286
CDC123	0.373179816162273	2.33333333333333
CDC14A	0.230753618120637	3.85714285714286
CDC23	0.230753618120637	3.85714285714286
CDC25A	0.230753618120637	3.85714285714286
CDC37L1	0.373179816162273	2.33333333333333
CDC42EP3	0.230753618120637	3.85714285714286
CDC42EP4	0.230753618120637	3.85714285714286
CDC42SE1	0.230753618120637	3.85714285714286
CDC42SE2	0.373179816162273	2.33333333333333
CDC45	0.230753618120637	3.85714285714286
CDC6	0.230753618120637	3.85714285714286
CDC73	0.373179816162273	2.33333333333333
CDCA2	0.230753618120637	3.85714285714286
CDCA3	0.373179816162273	2.33333333333333
CDCA5	0.230753618120637	3.85714285714286
CDCA7	0.230753618120637	3.85714285714286
CDCA7L	0.230753618120637	3.85714285714286
CDCA8	0.230753618120637	3.85714285714286
CDH11	0.230753618120637	3.85714285714286
CDHR3	0.373179816162273	2.33333333333333
CDIN1	0.373179816162273	2.33333333333333
CDK17	0.230753618120637	3.85714285714286
CDK2	0.230753618120637	3.85714285714286
CDK2AP2	0.373179816162273	2.33333333333333
CDK5	0.230753618120637	3.85714285714286
CDK5R1	0.230753618120637	3.85714285714286
CDK8	0.230753618120637	3.85714285714286
CDKL1	0.230753618120637	3.85714285714286
CDKL3	0.230753618120637	3.85714285714286
CDKN2AIP	0.230753618120637	3.85714285714286
CDKN2AIPNL	0.230753618120637	3.85714285714286
CDON	0.230753618120637	3.85714285714286
CDR2	0.230753618120637	3.85714285714286
CDV3	0.230753618120637	3.85714285714286
CEBPD	0.230753618120637	3.85714285714286
CEBPG	0.230753618120637	3.85714285714286
CEBPZ	0.230753618120637	3.85714285714286
CELSR1	0.230753618120637	3.85714285714286
CELSR2	0.373179816162273	2.33333333333333
CELSR3	0.230753618120637	3.85714285714286
CENPL	0.230753618120637	3.85714285714286
CENPN	0.373179816162273	2.33333333333333
CENPO	0.373179816162273	2.33333333333333
CENPP	0.230753618120637	3.85714285714286
CENPS	0.230753618120637	3.85714285714286
CEP19	0.373179816162273	2.33333333333333
CEP20	0.230753618120637	3.85714285714286
